Product Name,Product URL,Product Price,Rating,Number of Reviews
COSRX,https://www.amazon.in/COSRX-Collection-Calming-Cleanser-5-07fl-oz/dp/B07MBD3HFM/ref=sr_1_54?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-54,$15.00,4.5 out of 5 stars,560
COSRX,https://www.amazon.in/COSRX-X-Large-Treatment-Effective-Hydrocolloid/dp/B098DJJVFM/ref=sr_1_55?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-55,$16.00,4.5 out of 5 stars,828
COSRX,https://www.amazon.in/COSRX-Cream-Centella-Moisturizer-Cruelty/dp/B086TRP4C4/ref=sr_1_56?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-56,$22.46,4.4 out of 5 stars,246
COSRX,https://www.amazon.in/COSRX-Serum-fl-oz-Centella-Cruelty/dp/B086V28LXL/ref=sr_1_57?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-57,$21.94,4.6 out of 5 stars,298
COSRX,https://www.amazon.in/COSRX-Whitehead-Power-Liquid-Renewal/dp/B07N81CDCN/ref=sr_1_58?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-58,$17.14,4.3 out of 5 stars,"1,521"
COSRX,https://www.amazon.in/COSRX-Hydrium-Watery-Toner-280ml/dp/B07ZR9NLXF/ref=sr_1_59?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-59,2 sizes,4.5 out of 5 stars,610
COSRX,https://www.amazon.in/COSRX-Intensive-Centella-Moisturizer-Sensitive/dp/B08TW8K7QC/ref=sr_1_60?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-60,$23.55,4.3 out of 5 stars,135
COSRX,https://www.amazon.in/COSRX-Collection-Patch-Patches-Pouch/dp/B084L1KTFB/ref=sr_1_61?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-61,$8.00,4.5 out of 5 stars,"1,599"
COSRX,https://www.amazon.in/COSRX-Cleansing-Purifying-Centella-Sensitive/dp/B091XYQFGN/ref=sr_1_62?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-62,$23.00,4.5 out of 5 stars,146
COSRX,https://www.amazon.in/COSRX-Collection-Blemish-Clearing-Serum/dp/B07NGF5395/ref=sr_1_63?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-63,$17.50,4.3 out of 5 stars,441
COSRX,https://www.amazon.in/COSRX-Clear-Master-Patch-Patches/dp/B076DDR998/ref=sr_1_64?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-64,$6.00,4.6 out of 5 stars,"1,795"
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDIwODc4NDc5NjQwMjo6MDo6&url=%2FCOSRX-Hyaluronic-Intensive-Cream-100ml%2Fdp%2FB072FH17NJ%2Fref%3Dsr_1_65_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$20.99,4.6 out of 5 stars,"5,938"
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDExNzg4MjI1MTcwMjo6MDo6&url=%2FCOSRX-Collagen-Boosting-Niacinamide-Hyaluronic%2Fdp%2FB0CCJ3SRB9%2Fref%3Dsr_1_66_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$19.29,4.6 out of 5 stars,"4,143"
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDU5MTkxMTY5NTMwMjo6MDo6&url=%2FCOSRX-Ultra-Moisturizing-Lotion-Birch%2Fdp%2FB01CLTKI4A%2Fref%3Dsr_1_67_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-67-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$18.99,4.5 out of 5 stars,"6,548"
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDU4OTkxNTgwNDUwMjo6MDo6&url=%2FCOSRX-Clarifying-Treatment-Toner-150ml%2Fdp%2FB073P6BPF5%2Fref%3Dsr_1_68_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-68-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$15.50,4.5 out of 5 stars,"7,304"
COSRX,https://www.amazon.in/COSRX-Whitehead-Power-Liquid-100ml/dp/B00OZ9WOD8/ref=sr_1_69?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-69,$14.14,4.3 out of 5 stars,"2,460"
COSRX,https://www.amazon.in/COSRX-Peptide-Collagen-Hydrogel-Caffeine/dp/B0DLKCCPYZ/ref=sr_1_70?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-70,$23.00,4.3 out of 5 stars,123
COSRX,https://www.amazon.in/COSRX-Collection-Calming-Intensive-4-22fl-oz/dp/B07MF1GQM4/ref=sr_1_71?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-71,$17.49,4.5 out of 5 stars,234
COSRX,https://www.amazon.in/COSRX-Blemish-Drying-Whitehead-Treatment/dp/B09B321GS4/ref=sr_1_72?crid=14BP4JLRJXR9Q&dib=eyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjGOS_AN0uKGqbkyJ5Pk1ssJTvaob_-s8PCDv4kPlgJKkyeWeymbWeqTR-SEUCXY0gVFqKKqDTDOOlD5SCYyID-rkQiGZDe2hzJRLixQUhK-h1tIAwoXl7PZnoqIegPnVl8rSyceNV3w6Q-jFs2wUBuH3KtcnS3TLVoty-k4SmWu1.2Ni583lsjixmn_MGFED2e2Wo2SFmn1BsPUMoKEqG9-M&dib_tag=se&keywords=cosrx&qid=1740368406&s=beauty&sprefix=cosrx%2Cbeauty%2C117&sr=1-72,$16.00,4.2 out of 5 stars,784
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDEyODgyNDI5MDcwMjo6MDo6&url=%2FCOSRX-Moisturizer-Acne-prone-Sensitive-Parabens%2Fdp%2FB01LEJ5MSK%2Fref%3Dsr_1_73_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-73-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$19.09,4.5 out of 5 stars,"47,963"
COSRX,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njg0ODU2NzIxOTU5NzY3OjE3NDAzNjg0MDc6c3BfbXRmOjMwMDA5MDc1Njg5NjIwMjo6MDo6&url=%2FCOSRX-Advanced-Hydrating-Skincare-Beginners%2Fdp%2FB0C1Y8652X%2Fref%3Dsr_1_74_sspa%3Fcrid%3D14BP4JLRJXR9Q%26dib%3DeyJ2IjoiMSJ9.64OKPW_nUtMx-F0qjJ7G3ADoMysBQFzkNqniNyul7-0TfavcEB_3FyVLcQ8JEiCggoRGNBeT46dgA3BzV_VRzyviXVcfoVAzio1_l_daxmumQ2DDO_guDsCnKRtf-z-A639qbm-Sr-19HAAFYTsExREaATCcmi1hnXfWJJ5tFEQHbKJ7QyOi4Li5Qr5djY4IQRH6rm695zAQAIqogHiKaqU3woznZjNSD0-jduL803iZ6j3cvWxVvoFX93f-erY8i3M3wB6L6q3jLtN8tf_HjOanAjQ7YXqsdpvYlmdYxeI.r_rSgp4W7rD1cSAO1ap-a188UjxI2WK6YcBDrzfSkqE%26dib_tag%3Dse%26keywords%3Dcosrx%26qid%3D1740368406%26s%3Dbeauty%26sprefix%3Dcosrx%252Cbeauty%252C117%26sr%3D1-74-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$29.99,4.5 out of 5 stars,"2,062"
